movie_code,movie_title_kr,movie_title_eng,movie_genre,movie_nation,movie_directior,movie_img_url,movie_story,movie_actor1,movie_actor2,movie_actor3,,,
20140110,바람이 분다,The Wind Rises,"애니메이션,드라마",한국,홍기선,http://cfile189.uf.daum.net/C110x160/155CB50C49F7D305A3231D,"컴퓨터 게임, 사랑, 여행, 기다림...을 주제로 남, 여의 만남과 이별, 그리고 기다림에 대한 이야기 김영하의 단편 소설 『바람이 분다』를 영화화 한 작품. 직접적인 접촉 없이 컴퓨터라는 매개체를 통해 모든 것이 이루어지는 현대사회에서 점점 더 고독해져만 가는 사람들에 관한 이야기다. 세상과 단절된 채 컴퓨터에 중독되어 게임에 미쳐있는 남자와 채팅에 미쳐있는 여자가 서로 만나 현실과 컴퓨터 사이에서 아리송한 관계를 맺는다. 컴퓨터, 인터넷, 게임, 여행 등을 주제로 남녀 간의 만남과 이별, 기다림을 그린 작품으로 홍기선 감독의 첫 번째 디지털 작품이다.",,,,,,
20140226,호빗: 다섯 군대 전투,The Hobbit: The Battle of the Five Armies,"어드벤처,판타",뉴질랜드,피터 잭슨,http://cfile16.uf.daum.net/C110x160/26061F4A544EF6DB13EF6E,"마침내 거대한 여정이 끝난다!
누군가는 죽고 누군가는 승리한다!

빌보 배긴스와 참나무 방패 소린, 난쟁이 족이 떠난 거대한 여정의 끝에 난쟁이 족은 원래 자신들의 터전이던 에레보르에 있는 엄청난 보물을 되찾지만 이는 무시무시한 용 스마우그가 호수마을의 무기력한 주민들을 공격하게 되는 결과를 낳는다. 산 아래의 왕 참나무 방패 소린은 탐욕에 서서히 눈이 멀어 우정과 명예를 저버린 채 왕의 보물 아르켄스톤을 찾는다. 소린이 이성을 되찾도록 설득하는데 실패한 빌보는 훨씬 험난한 일이 펼쳐질 줄 모른 채 절박하고 위험한 결정을 내린다. 오래된 적이 중간계로 돌아온 것. 암흑의 군주 사우론은 오크 군대를 보내 외로운 산에 기습 공격을 감행한다. 고조된 긴장감 속에 어둠이 깔리자 난쟁이, 엘프, 인간은 단합할 것인지 말살될 것인지 택해야 한다. 마침내 다섯 군대의 전투가 시작되고 빌보는 본인과 친구들의 목숨을 걸고 싸워야만 하는데…",이안 맥켈런,,,,,
20140251,몬스터,Monster,스릴러,미국,조지 후앙,http://cfile189.uf.daum.net/C110x160/1140D410AE37608C8CD28E,"소프트웨어 회사의 사장 피터는 솔(Sol : 카림 프린스 분), 버그(Bug : 제이슨 마스든 분), 하드코어(Hardcore : 테일러 메인 분) 등 세명의 컴퓨터 천재들을 규합해 사상 최고로 잔인하고 지능적인 컴퓨터 게임 개발에 착수한다. 게임이 성공하면 100만 달러의 보너스를 준다는 말에 현혹된 세 사람은 경쟁적으로 맡은 분야의 일을 진행하는데....",타일러 메인,카림 프린스,줄리 스트레인,,,
20140425,파랑주의보,My Girl And I,드라마,한국,전윤수,http://cfile89.uf.daum.net/C110x160/15110210A8FFCD3172B574,"전국 설레고 행복, 그리고 차차 첫사랑이 깊어지겠습니다.누가 아깝다 얘기하기 마세요! 내 사랑이니까요.고 2 동갑내기 친구 수호(차태현)과 수은(송혜교)은 중학교 때부터 알고 지낸 사이. 공부는 그럭저럭 외모도 그럭저럭, 속 깊고 착하지만 평범하기 그지없는 수호와 달리 수은은 교내 모든 남학생들이 좋아하는 짝사랑의 대상. 하지만 마음도 얼굴도 제일 예쁜 수은에게도 짝사랑의 상대가 있었으니, 그건 바로 수호. 오랫동안 수호에 대한 짝사랑을 품어왔던 수은은 어느 날 수호에게 작심하고 남다른 관심을 내보인다. 그녀가 수호와 어울려 다니자 전교생은 충격에 휩싸이고, 평소 수은을 짝사랑했던 남학생들의 질투어린 시선이 분노의 주먹이 수호를 향해 가지만, 정작 당사자인 수호만은 수은이가 자신을 좋아한다는 사실을 알지 못한다.사랑인가봐...너랑 잡은 손에서도 심장이 뛰어.눈치가 느린 수호를 위해, 먼저 사랑 고백을 감행하는 수은. 수은은 음성사서함을 통해 자신의 감정을 남기고, 수은의 달콤한 사랑 고백을 들은 수호는 그 날 밤 드디어 첫사랑의 설레임에 밤을 지샌다. 수은의 사랑 고백 후 공식 커플로 사귀게 된 수호와 수은은 천천히 자신들의 첫사랑을 키워나가게 된다. 어느 날 친구들의 전폭적인 지원(?)으로 섬 여행을 떠나게 되는 수호와 수은. 뜻하지 않은 여행에서 수호와 수은은 둘의 사랑이 첫사랑에서 생애 가장 아름다운 사랑으로 커져 가고 있음을 느끼게 된다.",차태현,송혜교,이순재,,,
20140459,킬 유어 달링,Kill Your Darlings,"드라마,멜로/로맨스",미국,존 크로키다스,http://cfile77.uf.daum.net/C110x160/2777114B5418E08C0967AD,"`의문의 밤`, 이 날의 놀라운 비밀은 그들 모두를 천재 작가로 만들었다!

컬럼비아 대학 신입생 앨런 긴즈버그는 학교에서 만난
잭 케루악, 윌리엄 버로우즈와 함께
'뉴 비전' 이라는 새로운 문학 운동을 시작한다. 
그리고 이 야심찬 청춘 작가들의 중심에는 매혹적인 뮤즈 루시엔 카가 있다. 
하지만 의문의 밤, 루시엔에게 일어난 충격적 사건은
그들 모두의 삶을 바꿔버리는데…",다니엘 래드클리프,데인 드한,,,,
20140609,아메리칸 셰프,Chef,코미디,미국,존 파브로,http://cfile16.uf.daum.net/C110x160/2447844F548131950BEBC5,"일류 레스토랑의 셰프 칼 캐스퍼는 레스토랑 오너에게 메뉴 결정권을 뺏긴 후 유명음식평론가의 혹평을 받자 홧김에 트위터로 욕설을 보낸다. 이들의 썰전은 온라인 핫이슈로 등극하고 칼은 레스토랑을 그만두기에 이른다. 아무것도 남지 않은 그는 쿠바 샌드위치 푸드트럭에 도전, 그 동안 소원했던 아들과 미국 전역을 일주하던 중 문제의 평론가가 푸드트럭에 다시 찾아오는데… 과연 칼은 셰프로서의 명예를 되찾을 수 있을까?",존 파브로,엠제이 안소니,소피아 베르가라,,,
20140694,퓨리,Fury,"액션,드라마,전쟁",영국,데이비드 에이어,http://cfile119.uf.daum.net/C110x160/211CC74D545991921684C2,"2차 세계대전, 전차부대를 이끄는 대장 ‘워대디’에게
적으로 둘러싸인 최전선에서의 마지막 전투 명령이 떨어진다. 
 
하지만 수 차례의 전투로 대부분의 동료를 잃은 그에겐  
단 한 대의 탱크 ‘퓨리’와 지칠 대로 지쳐버린 부대원들만이 남아있을 뿐이다.
게다가 지원군으로 경력이 전무한 신병 ‘노먼’이 배치되고, 
‘워대디’는 신참을 포함한 단 4명의 부대원만으로 적진에 나서야 하는 상황에 처한다. 
 
수백 명의 적들과 맞서야 하는 단 5인의 병사. 
최소의 인원과 최악의 조건 속, 사상 최대 위기에 처한 ‘워대디’와 그의 부대는 
생존 가능성 제로, 최후의 전쟁터로 향하는데…! 
 
역사를 바꾼 그들의 불가능한 전쟁이 시작된다!",브래드 피트,로건 레먼,샤이아 라보프,,,
20140842,로렌스 애니웨이,Laurence Anyways,"멜로/로맨스,드라마","캐나다,프랑스",자비에 돌란,http://cfile16.uf.daum.net/C110x160/223D744C52898BA7149152,"“너만이 가득한 세상, 이 사랑이 모든 것을 바꿔주면 좋으련만…” 몬트리올에서 소설을 쓰는 청년 로렌스와 그의 정열적인 피앙세 프레드는 미래를 약속한 사이. 서른 번째 생일을 맞이한 어느 날, 로렌스는 사랑하는 프레드에게 그 동안 숨겨왔던 비밀을 고백한다. 남은 일생을 여자로 살고 싶다고… 절망의 끝에서도 차마 ‘이 사랑’을 놓지 못하는 두 사람. 이들은 다시, 사랑할 수 있을까?",멜빌 푸포,쉬잔느 클레몽,나탈리 베이,,,
20141111,"님아, 그 강을 건너지 마오","My Love, Don't Cross That River",다큐멘터리,한국,진모영,http://cfile76.uf.daum.net/C110x160/257DF14E5456CDE129347A,"우리는 76년째 연인입니다. 조그만 강이 흐르는 강원도 횡성의 아담한 마을 89세 소녀감성 강계열 할머니, 98세 로맨티스트 조병만 할아버지 이들은 어딜 가든 고운 빛깔의 커플 한복을 입고 두 손을 꼭 잡고 걷는 노부부이다. 봄에는 꽃을 꺾어 서로의 머리에 꽂아주고, 여름엔 개울가에서 물장구를 치고, 가을엔 낙엽을 던지며 장난을 치고, 겨울에는 눈싸움을 하는 매일이 신혼 같은 백발의 노부부. 장성한 자녀들은 모두 도시로 떠나고 서로를 의지하며 살던 어느 날, 할아버지가 귀여워하던 강아지 ‘꼬마’가 갑자기 세상을 떠난다. 꼬마를 묻고 함께 집으로 돌아온 이후부터 할아버지의 기력은 점점 약해져 가는데… 비가 내리는 마당, 점점 더 잦아지는 할아버지의 기침소리를 듣던 할머니는 친구를 잃고 홀로 남은 강아지를 바라보며 머지 않아 다가올 또 다른 이별을 준비한다.",조병만,강계열,,,,
20141621,마미,Mommy,드라마,미국,진 삭스,http://cfile79.uf.daum.net/C110x160/1305784D4F76E20E346569,,루실 볼,베아 아더,로버트 프레스턴,,,
20141701,집으로 가는 길,Way Back Home,드라마,한국,방은진,http://cfile16.uf.daum.net/C110x160/240BE24552A15EEE1F6998,"2004년 10월 30일 프랑스 오를리 국제공항, 한국인 주부 마약 운반범으로 검거! 대한민국이 외면한 실화가 공개된다! “저는… 집으로 가고 싶습니다” 사랑하는 남편과 딸이 세상 전부인 평범한 아내. 여권에 처음 도장이 찍히던 날, 그녀는 프랑스에서 마약범으로 몰려 교도소에 수감된다. 한국에서 비행기로 22시간, 대서양 건너 12,400km 지구 반대편 프랑스 외딴 섬 마르티니크 교도소.. 말도",,,,,,
20141783,맵 투 더 스타,Maps To The Stars,"미스터리,스릴러",캐나다,데이빗 크로넨버그,http://cfile119.uf.daum.net/C110x160/2725854B547BC03B291C32,"그녀가 찾아온 후… 모든 것이 흔들리기 시작했다. 어느 날 지도 한 장을 들고 홀연히 할리우드에 나타난 미스터리 소녀 ‘애거서’. 그녀가 여배우의 매니저 일을 하기 위해 할리우드에 나타난 후 모든 이들과 실타래처럼 엮이면서 그들의 비밀이 수면 위로 떠오르기 시작한다. 이번 배역만은 꼭 따내야 하는 위기의 여배우 ‘하바나’, 최고의 아역스타였지만 이제는 한물간 ‘벤지’와 그의 부모, 할리우드 스타를 꿈꾸는 렌트카 운전 기사 ‘제롬’. 그들과 ‘애거서’의 엉킨 이야기들이 하나씩 풀어지게 되는데…",줄리안 무어,미아 와시코브스카,사라 가돈,,,
20141962,이미테이션 게임,The Imitation Game,"드라마,스릴러","영국,미국",모튼 틸덤,http://cfile16.uf.daum.net/C110x160/262C844E54BCA75E34A909,"24시간 마다 바뀌는 해독불가 암호 암호를 풀고 1,400 만 명의 목숨을 구한 천재 수학자 매 순간 3명이 죽는 사상 최악의 위기에 처한 제 2차 세계대전. 절대 해독이 불가능한 암호 ‘에니그마’로 인해 연합군은 속수무책으로 당하게 된다 결국 각 분야의 수재들을 모아 기밀 프로젝트 암호 해독팀을 가동한다. 천재 수학자 앨런 튜링(베네딕트 컴버배치)은 암호 해독을 위한 특별한 기계를 발명하지만 24시간 마다 바뀌는 완벽한 암호 체계 때문에 번번히 좌절하고 마는데... 과연, 앨런 튜링과 암호 해독팀은 암호를 풀고 전쟁의 승리를 끌어낼 수 있을까…?",베네딕트 컴버배치,키이라 나이틀리,매튜 구드,,,
20142129,청풍자,The Silent War,"스릴러,드라마",홍콩,"맥조휘,장문강",http://cfile117.uf.daum.net/C110x160/212A914C54224CAA3A761D,"눈이 아닌 귀로 적들의 흔적을 찾는 청풍자! 그의 귀에 국가의 운명이 달려있다! 반란 세력의 주파수를 감청해 그들의 움직임을 쫓는 701부대, 어느 날 반란 세력의 발자취가 감쪽같이 사라진다. 정확하게 한 달 뒤, 다시 주파수를 찾아냈지만, 이전의 중요 정보들은 사라진 지 오래다. 게다가 주파수가 소실 되어 감청하지 못했던 그 한달 동안 해외 지부까지 공격 당한다. 다시 그들의 주파수를 찾아내기 위해 코드네임 200, 쉐닝이 상하이로 떠난다. 상하이에서 쉐닝은 원래 목표물이었던 뤄산얼이 아닌 시각장애인 피아노 조율사 아빙을 본부로 데리고 돌아오고, 아빙은 기적과도 같은 청력으로 대부분의 주파수를 다시 찾아낸다. 그에 대한 보상으로 아빙은 개안 수술을 받게 되고 결혼까지 하게 된다. 행복했던 나날들이 지나고, 반란 세력의 흔적을 찾던 쉐닝은 그들의 함정에 빠지게 되고 예상치 못한 국면으로 접어 드는데…",양조위,주신,범효훤,,,
20142241,트라이브,The Tribe,드라마,"우크라이나,네덜란드",미로슬라브 슬라보슈비츠키,http://cfile19.uf.daum.net/C110x160/2679244F54B637A202A717,"기숙 학교에 들어가게 된 소년 ‘세르게이’. 그는 어쩔 수 없이 학교를 휘어잡고 있는 ‘조직(The tribe)’의 일원이 되고 그들과 어울려 지낸다. 하지만 곧 한 소녀를 사랑하게 되고, 그들의 비밀스러운 관계는 그의 삶을 뒤바꾸게 되는데… 이제 그는 사랑을 지키기 위해 조직의 모든 것을 무너뜨리려 한다.",그리고리 페센코,야나 노비코바,로사 바비,,,
20142407,강남 1970,Gangnam Blues,"액션,드라마",한국,유하,http://cfile19.uf.daum.net/C110x160/2753B04F54B2AF9F22DA33,"1970년, 강남땅을 향한 위험한 욕망이 춤추기 시작한다! 호적도 제대로 없는 고아로, 넝마주이 생활을 하며 친형제처럼 살던 종대(이민호)와 용기(김래원). 유일한 안식처였던 무허가촌의 작은 판자집마저 빼앗기게 된 두 사람은 건달들이 개입된 전당대회 훼방 작전에 얽히게 되고 그 곳에서 서로를 잃어버린다. “땅 종대, 돈 용기! 끝까지 한번 가 보자!” 3년 후, 자신을 가족으로 받아 준 조직 두목 출신 길수(정진영)의 바람과 달리, 잘 살고 싶다는 꿈 하나로 건달 생활을 하게 되는 종대. 정보와 권력의 수뇌부에 닿아있는 복부인 민마담(김지수)과 함께 강남 개발의 이권다툼에 뛰어든 종대는 명동파의 중간보스가 된 용기와 재회하고, 두 사람은 정치권까지 개입된 의리와 음모, 배신의 전쟁터. 그 한 가운데에 놓이게 되는데…",이민호,김래원,정진영,,,
20142561,7번째 아들,Seventh Son,"어드벤처,가족,판타지","영국,미국",세르게이 보드로프,http://cfile119.uf.daum.net/C110x160/223C4E3554C9EC0C06FAA5,"100년에 한 번 붉은 달이 뜨면 세상을 구할 단 하나의 운명이 깨어난다! 100년만에 전설 속 붉은 달이 뜨고 대마녀 멀킨(줄리안 무어)과 어둠의 존재들이 되살아나면서 세상은 멸망의 위기에 빠진다. 한편, ‘7번째 아들의 7번째 아들’ 톰(벤 반스)은 매일 밤 꿈에 나타나던 남자 그레고리(제프 브리지스)와 만나게 되고 그는 톰만이 세상을 구할 유일한 희망이라며 자신과 함께 절대 악과 맞서 싸워야 한다고 하는데… ‘7번째 아들의 7번째 아들’이란? 초자연적인 힘을 가지고 태어난 존재로, 마녀, 유령, 악귀, 그리고 밤마다 부딪치는 온갖 종류의 악령들로부터 세상을 지켜온 기사단",제프 브리지스,벤 반스,줄리안 무어,,,
20142800,아메리칸머슬,AMERICAN MUSCLE,액션,미국,라비 다르,http://cfile116.uf.daum.net/C110x160/230AEA3C5445CAFD0DA293,10년 전 존 팔콘과 그의 연인은 동생 샘과 함께 마약과 돈을 탈취하기 위해 범죄를 저지르다 혼자 옥살이를 하게 된다. 조기 출옥한 존 팔콘은 자신을 옥살이 시킨 작당들을 찾아 복수하기 위해 자신의 연인과 샘을 찾아 나서는데...,닉 프린치페,로빈 시드니,토드 파머,,,
20143045,내일을 위한 시간,"Two Days, One Night",드라마,벨기에,장-피에르 다르덴,http://cfile17.uf.daum.net/C110x160/2558F9475477C5FC30F17B,"되찾을 수 있을까? 내 일(my job)을 위한 시간 내일(tomorrow)을 위한 시간 복직을 앞둔 산드라에게 한 통의 전화가 걸려온다. 회사 동료들이 그녀와 일하는 대신 보너스를 선택했다는 것. 하지만 투표가 공정하지 않았다는 제보 덕분에 월요일 아침 재투표가 결정되고 일자리를 되찾고 싶은 산드라는 주말 동안 16명의 동료를 찾아가 설득하기로 한다. 보너스를 포기하고 자신을 선택해 달라는 말이 어려운 산드라와 각자의 사정이 있는 동료들, 마음을 바꿔 그녀를 지지해주는 동료도 나타나지만 그렇지 않은 쪽의 반발도 거세지는데… 그녀의 인생에서 가장 긴 두 번의 낮과 한 번의 밤이 흐른다.",마리옹 꼬띠아르,파브리지오 롱지온,필리 그로인,,,
20143642,테이큰 3,Taken 3,"액션,범죄,스릴러",프랑스,올리비에 메가톤,http://cfile19.uf.daum.net/C110x160/266A76385493A7F9288978,"모든 것이 끝난다! 리암 니슨 <테이큰> 시리즈 그 마지막 이야기 전 부인 레니가 방문한다는 연락을 받고 집에 돌아온 브라이언 밀스(리암 니슨) 그를 기다리는 것은 살해 당한 아내. 사태를 파악할 겨를도 없이 경찰이 들이닥치고 브라이언은 살인범으로 체포되기 직전 탈출한다. 쫓아야 할 대상도, 쫓기는 이유도 알 수 없는 상황에 경찰, FBI, CIA까지 모든 병력이 총동원 되어 모두가 그를 쫓는다. 이제, 그에게 무엇보다 중요한 것은 목숨보다 소중한 딸을 지켜내는 것! 가족을 위한 그의 마지막 사투가 시작된다!",리암 니슨,팜케 얀센,매기 그레이스,,,
20143747,캐치미,Steal My Heart,"코미디,멜로/로맨스",한국,이현종,http://cfile118.uf.daum.net/C110x160/2614494D52A565F20D984B,"10년 전 첫사랑, 완벽한 프로파일러 vs 전설의 대도로 만나다! ‘검거율 100%, 미제사건 제로’를 자랑하는 전문 프로파일러 이호태(주원 분) 경위. 하지만 이번에 그가 상대할 용의자는 만만치 않다. 전세계적으로 유명한 미술품을 훔친 윤진숙(김아중 분). 그녀는 완전범죄로 정평이 난 전설적인 대도다. 호태는 우연히 뺑소니 차량의 주인을 찾던 중 진숙의 소재를 알게 되고 그녀를 찾아간다. 거기까진 좋았다. 이 무슨 얄궂은 운명의 장난인가. 윤진숙은 다름아닌 10년 전 헤어졌던 이호태의 첫사랑이 아닌가. ‘이숙자’라는 이름으로 기억하는 호태의 첫사랑 윤진숙. 10년 전 달콤한 키스만을 남긴 채 사라져버린 그녀. 그런데 다시 만난 그녀는, 이름부터 시작해 하나 둘 밝혀지는 숨겨진 비밀까지 호태는 점차 궁지에 몰리게 된다. 무면허 뺑소니는 그렇다 치고 조선 청화백자에 영국황실 다이아몬드까지 훔친 장본인이 바로 윤진숙이었던 것이다. 파헤치는 것이 직업인 그와 훔치는 게 직업인 그녀의 위험한 만남이 시작된다!",김아중,주원,주진모,,,
20143754,아메리칸 스나이퍼,American Sniper,액션,미국,클린트 이스트우드,http://cfile119.uf.daum.net/C110x160/2555E05054B89A740AA590,"그는 군인이며 가장이었고 남편이자 아버지였다 전쟁이 그의 모든 것을 바꿔놓았다... 녹색 얼굴의 악마들, 전쟁의 종결자 네이비 실 사이에서도 전설이라 불렸던 남자 ‘크리스 카일’. 총알이 난무하는 전쟁터에서도 군인들이 적을 소탕할 수 있었던 것은 최고의 스나이퍼가 자신들을 지켜줄 것이라는 믿음 때문이었다. 그러나 신은 그에게 관용을 허락하지 않았다. 단 4일간의 허니문, 첫 아이가 태어나는 순간에도 전쟁터를 떠나지 못한다. 더 이상 자신이 사랑했던 남자가 아닌 것 같다는 아내의 눈물에도 그는 조국을 지키기 위해, 한 명의 전우를 더 살리기 위해 적에게 총구를 겨누는데…",브래들리 쿠퍼,시에나 밀러,제이크 맥더맨,,,
20144259,킹스맨 : 시크릿 에이전트,Kingsman: The Secret Service,"액션,스릴러",미국,매튜 본,http://cfile78.uf.daum.net/C110x160/2478DE4B54DABBF02304E0,"세상에서 가장 위험한 면접이 시작된다!
 
높은 IQ, 주니어 체조대회 2년 연속 우승! 
그러나 학교 중퇴, 해병대 중도 하차.
동네 패싸움에 직장은 가져본 적도 없이 별볼일 없는 루저로 낙인 찍혔던 ‘그’가
‘젠틀맨 스파이’로 전격 스카우트 됐다! 
 
전설적 베테랑 요원 해리 하트(콜린 퍼스)는 경찰서에 구치된 에그시(태런 애거튼)를 구제한다.
탁월한 잠재력을 알아본 그는 에그시를 전설적 국제 비밀정보기구 ‘킹스맨’ 면접에 참여시킨다.
아버지 또한 ‘킹스맨’의 촉망 받는 요원이었으나 해리 하트를 살리기 위해 죽었다는 사실을 알게 된 에그시. 
 
목숨을 앗아갈 만큼 위험천만한 훈련을 통과해야 하는 킹스맨 후보들.
최종 멤버 발탁을 눈 앞에 둔 에그시는 최고의 악당 발렌타인(사무엘 L. 잭슨)을 마주하게 되는데…
 
<엑스맨: 퍼스트 클래스> 감독과 마블 코믹스 인기작가의 만남! 
스파이 액션의 새로운 시대가 열린다!",콜린 퍼스,,,,,
20144322,도라에몽 : 스탠 바이 미,Stand by Me Doraemon,애니메이션,일본,쿠스바 코조,http://t1.daumcdn.net/movie/62d001f1302cb8bcfa555d30beb3cc2ba6887cc9,"5주 연속 일본 박스오피스 1위! 600만 관객 동원 흥행 신기록에 빛나는
도라에몽이 한국에 상륙했다!

공부도 꽝, 운동도 꽝, 무얼해도 덜렁대고 소심한 소년 진구. 
그런 진구에게 행복한 꿈과 미래를 선물하는 임무를 받고 22세기에서 날아온 최고의 친구, 도라에몽! 

대나무 헬리콥터, 어디로든 문, 투명망토, 암기빵, 그리고 타임머신까지! 
도라에몽은 온갖 미래의 비밀도구로 오직 진구만을 위한 노력에 나선다. 

마지못해 임무를 부여 받고 미래에서 끌려온 도라에몽은
누구보다 착한 마음씨를 지닌 진구와 점차 특별한 우정을 나누게 되지만, 
언제까지나 함께할 것 같던 두 단짝에게도 이별의 순간이 찾아오는데.. 

과연 도라에몽은 진구의 꿈과 행복을 이뤄줄 수 있을까? 
우리가 몰랐던 도라에몽의 처음, 그리고 마지막 이야기가 펼쳐진다!",문남숙,김정아,미즈타 와사비,,,
20144507,빅 아이즈,Big Eyes,드라마,미국,팀 버튼,http://cfile19.uf.daum.net/C110x160/24650A4D54B76E2C318D06,"“누가 진짜 이 그림을 그렸는지 아무도 모르겠지” 딸과 생활하는 마가렛은 우연히 만난 월터 킨과 운명적인 사랑에 빠지게 된다. 마가렛이 그린 독특한 그림 ‘빅 아이즈’를 월터가 미술계에 팔기 시작하면서 ‘빅 아이즈’는 전 세계를 뒤흔드는 최고의 인기를 얻게 된다. 마가렛은 월터 덕분에 부와 명성을 얻게 되지만, 사람들 앞에서는 물론 딸 앞에서까지 ‘빅 아이즈’의 진짜 화가 행세를 하는 월터를 보며 충격에 빠진다. 결국 마가렛은 그림에 숨겨진 모든 진실을 밝히기로 결심하게 되는데… 하나의 그림, 두 명의 화가 ‘빅 아이즈’는 진짜 주인을 찾을 수 있을까?",에이미 아담스,크리스토프 왈츠,크리스틴 리터,,,
20144906,플레이스먼트 오브 더 그레인,Placement of The Grain,애니메이션,캐나다,미첼 크래프트,http://cfile76.uf.daum.net/C110x160/246DB34A5475C7813454F7,"우리는 새장 같은 세상에 갇혀 살고 있고, 우리가 조종하려 애쓰는 세상과 우리 자신은 어떤 큰 손에 지배당하고 있다는 사실을 알고는 있다. 하지만 이 사실이 흑백으로 크롬 도금되어 거대하게 쓰여 있는 것을 본다면, 끔찍한 악몽이 되고 말 것이다. (2014년 제9회 최강애니전)",,,,,,
20145041,더 이퀄라이저,The Equalizer,"액션,범죄,스릴러",미국,안톤 후쿠아,http://cfile79.uf.daum.net/C110x160/233EFA4954BF031C2F429F,"세상을 바로잡는 심판자, ‘이퀄라이저’ “법이 지켜주지 않는다면, 내가 한다!” 새벽 2시만 되면 어김없이 잠에서 깨는 로버트 맥콜(덴젤 워싱턴). 불면증으로 잠 못 드는 이 시간이면 그는 늘 책 한 권을 들고 카페로 향한다. 가족도 친구도 없는 그는 아내가 남기고 간 ‘죽기 전에 읽어야 할 소설 100권’을 모두 읽는 것이 유일한 삶의 목표다. 그런 그에게 어느 날, 어린 콜걸 테리(클로이 모레츠)가 말을 건넨다. “무슨 책이에요?” “…기사의 이야기지. 기사가 존재하지 않는 세상에 사는.” “내가 사는 세상과 똑같네요...” 무료하게 전화를 기다리다 벨이 울리면 대기하고 있던 리무진에 오르는 테리와 매일 같은 공간에서 같은 시간을 공유하던 로버트는 묘한 동질감을 느끼며 가까워진다. 그러던 어느 날, 테리가 포주인 러시아 마피아에게 무자비하게 폭행을 당한 채로 발견되자 세상을 향한 분노가 폭발하고만 로버트는 마침내, 강자에겐 약하고 약자에겐 한없이 강한 이 세상을 향해 스스로 심판자가 되기로 결심하는데... 악한 세상을 향한 정의로운 폭력이 시작된다!",덴젤 워싱턴,클로이 그레이스 모레츠,마튼 초카스,,,
20145242,모데카이,Mortdecai,"액션,코미디",미국,데이빗 코엡,http://cfile117.uf.daum.net/C110x160/260B654A54BF180317EC72,"사기도 예술이다! 천재 사기꾼 ‘모데카이’가 전세계를 속인다! 전세계 미술 수집가들이 노리는 꿈의 작품, 세상에 단 한번도 공개된 적 없는 고야의 명작 ‘웰링턴의 공작부인’이 복원 도중 감쪽같이 사라진다! 예술작품 딜러이자 미술광인 ‘모데카이’(조니 뎁)는 한때 잘 나가는 영국 귀족이었으나 현재는 재정난으로 파산 직전에 대저택마저 잃을 위기에 놓여있다. 때마침 그의 대학동창이자 MI5 요원 ‘마트랜드’(이완 맥그리거)로부터 복원가를 죽인 범인과 사라진 그림을 찾아오라는 제안을 받는다. 모데카이는 그의 충성스런 하인 ‘조크’와 그림의 행적을 따라가던 중 그 속에 나치의 비밀 계좌번호가 숨겨져 있음을 알게 되고, 때문에 러시아 집권층은 물론 이슬람 테러리스트, 중국 마피아, 예술품 밀매업자, 미국 최고의 억만장자까지 쫓고 쫓기는 추격전이 벌어진다. 하지만 의외의 인물인 모데카이의 부인 ‘조한나’(기네스 팰트로)가 이 모든 사건의 열쇠를 쥐고 은밀하게 움직이기 시작하는데… 전설의 그림을 차지하기 위한 기상천외한 한탕이 시작된다!",조니 뎁,이완 맥그리거,기네스 팰트로,,,
20147093,테이크 플레이스,Take Place,드라마,한국,박용석,http://cfile89.uf.daum.net/C110x160/172548174B136858262474,"이 영화의 배경은 도시 재건축을 위해 지금은 사라져 버린 ""골프연습장"", ""동대문운동장"", ""현저동 무허가집촌"", ""배다리 지역"", ""아현동 주택가""이다. 영화는 정체를 알 수 없는 공터에서 이전의 공간을 암시하는 행위를 보여준다. 이 행위는 사라진 장소와 사건들을 들추어낸, 지금, 우리 도시의 자화상이다.",김진원,박학재,유아름,,,
